|2002_naics|2002_naics_title|sic|sic_title_and_note|filename|end|start
20|111336.0|Fruit and Tree Nut Combination Farming|179.0|Fruits and Tree Nuts, NEC (combination farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
21|111339.0|Other Noncitrus Fruit Farming|175.0|Deciduous Tree Fruits (except apple orchards and farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
22|111339.0|Other Noncitrus Fruit Farming|179.0|Fruits and Tree Nuts, NEC (except combination farms) |2002_NAICS_to_1987_SIC.xls|1987|2002
23|111411.0|Mushroom Production|182.0|Food Crops Grown Under Cover (growing mushrooms)|2002_NAICS_to_1987_SIC.xls|1987|2002
24|111419.0|Other Food Crops Grown Under Cover|182.0|Food Crops Grown Under Cover (except growing mushrooms)|2002_NAICS_to_1987_SIC.xls|1987|2002
25|111421.0|Nursery and Tree Production|181.0|Ornamental Floriculture and Nursery Products (nursery farming)|2002_NAICS_to_1987_SIC.xls|1987|2002
26|111421.0|Nursery and Tree Production|811.0|Timber Tracts (short rotation woody crops)|2002_NAICS_to_1987_SIC.xls|1987|2002
27|111422.0|Floriculture Production|181.0|Ornamental Floriculture and Nursery Products (floriculture farming)|2002_NAICS_to_1987_SIC.xls|1987|2002
28|111910.0|Tobacco Farming|132.0|Tobacco|2002_NAICS_to_1987_SIC.xls|1987|2002
29|111920.0|Cotton Farming|131.0|Cotton|2002_NAICS_to_1987_SIC.xls|1987|2002
30|111930.0|Sugarcane Farming|133.0|Sugarcane and Sugar Beets (sugarcane farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
31|111940.0|Hay Farming|139.0|Field Crops, Except Cash Grains, NEC (hay farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
32|111991.0|Sugar Beet Farming|133.0|Sugarcane and Sugar Beets (sugar beet farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
33|111992.0|Peanut Farming|139.0|Field Crops, Except Cash Grains, NEC (peanut farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
34|111998.0|All Other Miscellaneous Crop Farming|139.0|Field Crops, Except Cash Grains, NEC (except peanut, sweet potato, broom corn, yam and hay farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
35|111998.0|All Other Miscellaneous Crop Farming|191.0|General Farms, Primarily Crop|2002_NAICS_to_1987_SIC.xls|1987|2002
36|111998.0|All Other Miscellaneous Crop Farming|831.0|Forest Nurseries and Gathering of Forest Products (gathering maple sap)|2002_NAICS_to_1987_SIC.xls|1987|2002
37|111998.0|All Other Miscellaneous Crop Farming|919.0|Miscellaneous Marine Products (plant aquaculture)|2002_NAICS_to_1987_SIC.xls|1987|2002
38|111998.0|All Other Miscellaneous Crop Farming|2099.0|Food Preparations, NEC (reducing maple sap to maple syrup)|2002_NAICS_to_1987_SIC.xls|1987|2002
39|112111.0|Beef Cattle Ranching and Farming|212.0|Beef Cattle, Except Feedlots|2002_NAICS_to_1987_SIC.xls|1987|2002
40|112111.0|Beef Cattle Ranching and Farming|241.0|Dairy Farms (dairy heifer replacement farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
41|112112.0|Cattle Feedlots|211.0|Beef Cattle Feedlots|2002_NAICS_to_1987_SIC.xls|1987|2002
42|112120.0|Dairy Cattle and Milk Production|241.0|Dairy Farms (except dairy heifer replacement farms) |2002_NAICS_to_1987_SIC.xls|1987|2002
43|112130.0|Dual Purpose Cattle Ranching and Farming||Null Set for U.S.|2002_NAICS_to_1987_SIC.xls|1987|2002
44|112210.0|Hog and Pig Farming|213.0|Hogs|2002_NAICS_to_1987_SIC.xls|1987|2002
45|112310.0|Chicken Egg Production|252.0|Chicken Eggs|2002_NAICS_to_1987_SIC.xls|1987|2002
46|112320.0|Broilers and Other Meat Type Chicken Production|251.0|Broiler, Fryer, and Roaster Chickens|2002_NAICS_to_1987_SIC.xls|1987|2002
47|112330.0|Turkey Production|253.0|Turkeys and Turkey Eggs|2002_NAICS_to_1987_SIC.xls|1987|2002
48|112340.0|Poultry Hatcheries|254.0|Poultry Hatcheries|2002_NAICS_to_1987_SIC.xls|1987|2002
49|112390.0|Other Poultry Production|259.0|Poultry and Eggs, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
50|112410.0|Sheep Farming|214.0|Sheep and Goats (sheep farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
51|112420.0|Goat Farming|214.0|Sheep and Goats (goat farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
52|112511.0|Finfish Farming and Fish Hatcheries|273.0|Animal Aquaculture (finfish farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
53|112511.0|Finfish Farming and Fish Hatcheries|921.0|Fish Hatcheries and Preserves (finfish hatcheries)|2002_NAICS_to_1987_SIC.xls|1987|2002
54|112512.0|Shellfish Farming|273.0|Animal Aquaculture (shellfish farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
55|112512.0|Shellfish Farming|919.0|Miscellaneous Marine Products (cultured pearl production)|2002_NAICS_to_1987_SIC.xls|1987|2002
56|112512.0|Shellfish Farming|921.0|Fish Hatcheries and Preserves (shellfish hatcheries)|2002_NAICS_to_1987_SIC.xls|1987|2002
57|112519.0|Other Animal Aquaculture|273.0|Animal Aquaculture (except finfish and shellfish farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
58|112519.0|Other Animal Aquaculture|279.0|Animal Specialties, NEC (frog and alligator farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
59|112910.0|Apiculture|279.0|Animal Specialties, NEC (apiculture)|2002_NAICS_to_1987_SIC.xls|1987|2002
60|112920.0|Horse and Other Equine Production|272.0|Horses and Other Equines|2002_NAICS_to_1987_SIC.xls|1987|2002
61|112930.0|Fur-Bearing Animal and Rabbit Production|271.0|Fur-Bearing Animals and Rabbits|2002_NAICS_to_1987_SIC.xls|1987|2002
62|112990.0|All Other Animal Production|219.0|General Livestock, Except Dairy and Poultry|2002_NAICS_to_1987_SIC.xls|1987|2002
63|112990.0|All Other Animal Production|279.0|Animal Specialties, NEC (except apiculture, frog and alligator farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
64|112990.0|All Other Animal Production|291.0|General Farms, Primarily Livestock and Animal Specialties|2002_NAICS_to_1987_SIC.xls|1987|2002
65|113110.0|Timber Tract Operations|811.0|Timber Tracts (long term timber farms)|2002_NAICS_to_1987_SIC.xls|1987|2002
66|113210.0|Forest Nurseries and Gathering of Forest Products|831.0|Forest Nurseries and Gathering of Forest Products (forest products, except gathering of maple sap)|2002_NAICS_to_1987_SIC.xls|1987|2002
67|113310.0|Logging|2411.0|Logging|2002_NAICS_to_1987_SIC.xls|1987|2002
68|114111.0|Finfish Fishing|912.0|Finfish|2002_NAICS_to_1987_SIC.xls|1987|2002
69|114112.0|Shellfish Fishing|913.0|Shellfish|2002_NAICS_to_1987_SIC.xls|1987|2002
70|114112.0|Shellfish Fishing|919.0|Miscellaneous Marine Products (catching sea urchins)|2002_NAICS_to_1987_SIC.xls|1987|2002
71|114119.0|Other Marine Fishing|919.0|Miscellaneous Marine Products (except plant aquaculture, cultured pearl production, and catching sea urchins)|2002_NAICS_to_1987_SIC.xls|1987|2002
72|114210.0|Hunting and Trapping|971.0|Hunting and Trapping, and Game Propagation|2002_NAICS_to_1987_SIC.xls|1987|2002
73|115111.0|Cotton Ginning|724.0|Cotton Ginning|2002_NAICS_to_1987_SIC.xls|1987|2002
74|115112.0|Soil Preparation, Planting, and Cultivating|711.0|Soil Preparation Services|2002_NAICS_to_1987_SIC.xls|1987|2002
75|115112.0|Soil Preparation, Planting, and Cultivating|721.0|Crop Planting, Cultivating, and Protecting|2002_NAICS_to_1987_SIC.xls|1987|2002
76|115113.0|Crop Harvesting, Primarily by Machine|722.0|Crop Harvesting, Primarily by Machine|2002_NAICS_to_1987_SIC.xls|1987|2002
77|115114.0|Postharvest Crop Activities (except Cotton Ginning)|723.0|Crop Preparation Services for Market, Except Cotton Ginning (except custom grain grinding)|2002_NAICS_to_1987_SIC.xls|1987|2002
78|115115.0|Farm Labor Contractors and Crew Leaders|761.0|Farm Labor Contractors and Crew Leaders|2002_NAICS_to_1987_SIC.xls|1987|2002
79|115116.0|Farm Management Services|762.0|Farm Management Services|2002_NAICS_to_1987_SIC.xls|1987|2002
80|115210.0|Support Activities for Animal Production|751.0|Livestock Services, Except Veterinary (except custom slaughtering)|2002_NAICS_to_1987_SIC.xls|1987|2002
81|115210.0|Support Activities for Animal Production|752.0|Animal Specialty Services, Except Veterinary (boarding and training horses (except race horses), animal semen banks, and artificial insemination services for pets)|2002_NAICS_to_1987_SIC.xls|1987|2002
82|115210.0|Support Activities for Animal Production|7699.0|Repair Shops and Related Services, NEC (farriers)|2002_NAICS_to_1987_SIC.xls|1987|2002
83|115310.0|Support Activities for Forestry|851.0|Forestry Services|2002_NAICS_to_1987_SIC.xls|1987|2002
84|211111.0|Crude Petroleum and Natural Gas Extraction|1311.0|Crude Petroleum and Natural Gas|2002_NAICS_to_1987_SIC.xls|1987|2002
85|211112.0|Natural Gas Liquid Extraction|1321.0|Natural Gas Liquids|2002_NAICS_to_1987_SIC.xls|1987|2002
86|211112.0|Natural Gas Liquid Extraction|2819.0|Industrial Inorganic Chemicals, NEC (recovering sulfur from natural gas)|2002_NAICS_to_1987_SIC.xls|1987|2002
87|212111.0|Bituminous Coal and Lignite Surface Mining|1221.0|Bituminous Coal and Lignite Surface Mining|2002_NAICS_to_1987_SIC.xls|1987|2002
88|212112.0|Bituminous Coal Underground Mining|1222.0|Bituminous Coal Underground Mining|2002_NAICS_to_1987_SIC.xls|1987|2002
89|212113.0|Anthracite Mining|1231.0|Anthracite Mining|2002_NAICS_to_1987_SIC.xls|1987|2002
90|212210.0|Iron Ore Mining|1011.0|Iron Ores|2002_NAICS_to_1987_SIC.xls|1987|2002
91|212221.0|Gold Ore Mining|1041.0|Gold Ores|2002_NAICS_to_1987_SIC.xls|1987|2002
92|212222.0|Silver Ore Mining|1044.0|Silver Ores|2002_NAICS_to_1987_SIC.xls|1987|2002
93|212231.0|Lead Ore and Zinc Ore Mining|1031.0|Lead and Zinc Ores|2002_NAICS_to_1987_SIC.xls|1987|2002
94|212234.0|Copper Ore and Nickel Ore Mining|1021.0|Copper Ores|2002_NAICS_to_1987_SIC.xls|1987|2002
95|212234.0|Copper Ore and Nickel Ore Mining|1061.0|Ferroalloy Ores, Except Vanadium (nickel)|2002_NAICS_to_1987_SIC.xls|1987|2002
96|212291.0|Uranium-Radium-Vanadium Ore Mining|1094.0|Uranium-Radium-Vanadium Ores|2002_NAICS_to_1987_SIC.xls|1987|2002
97|212299.0|All Other Metal Ore Mining|1061.0|Ferroalloy Ores, Except Vanadium (other ferroalloys except nickel)|2002_NAICS_to_1987_SIC.xls|1987|2002
98|212299.0|All Other Metal Ore Mining|1099.0|Miscellaneous Metal Ores, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
99|212311.0|Dimension Stone Mining and Quarrying|1411.0|Dimension Stone|2002_NAICS_to_1987_SIC.xls|1987|2002
100|212312.0|Crushed and Broken Limestone Mining and Quarrying|1422.0|Crushed and Broken Limestone|2002_NAICS_to_1987_SIC.xls|1987|2002
101|212313.0|Crushed and Broken Granite Mining and Quarrying|1423.0|Crushed and Broken Granite|2002_NAICS_to_1987_SIC.xls|1987|2002
102|212319.0|Other Crushed and Broken Stone Mining and Quarrying|1429.0|Crushed and Broken Stone, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
103|212319.0|Other Crushed and Broken Stone Mining and Quarrying|1499.0|Miscellaneous Nonmetallic Minerals, Except Fuels (bituminous limestone and bituminous sandstone)|2002_NAICS_to_1987_SIC.xls|1987|2002
104|212321.0|Construction Sand and Gravel Mining|1442.0|Construction Sand and Gravel|2002_NAICS_to_1987_SIC.xls|1987|2002
105|212322.0|Industrial Sand Mining|1446.0|Industrial Sand|2002_NAICS_to_1987_SIC.xls|1987|2002
106|212324.0|Kaolin and Ball Clay Mining|1455.0|Kaolin and Ball Clay|2002_NAICS_to_1987_SIC.xls|1987|2002
107|212324.0|Kaolin and Ball Clay Mining|3295.0|Minerals and Earths, Ground or Otherwise Treated (grinding, washing, separating, etc. of kaolin and ball clay)|2002_NAICS_to_1987_SIC.xls|1987|2002
108|212325.0|Clay and Ceramic and Refractory Minerals Mining|1459.0|Clay, Ceramic, and Refractory Minerals, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
109|212325.0|Clay and Ceramic and Refractory Minerals Mining|3295.0|Minerals and Earths, Ground or Otherwise Treated (grinding, washing, separating, etc. of clay, ceramic, and refractory minerals nec)|2002_NAICS_to_1987_SIC.xls|1987|2002
110|212391.0|Potash, Soda, and Borate Mineral Mining|1474.0|Potash, Soda, and Borate Minerals|2002_NAICS_to_1987_SIC.xls|1987|2002
111|212392.0|Phosphate Rock Mining|1475.0|Phosphate Rock|2002_NAICS_to_1987_SIC.xls|1987|2002
112|212393.0|Other Chemical and Fertilizer Mineral Mining|1479.0|Chemical and Fertilizer Mineral Mining, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
113|212393.0|Other Chemical and Fertilizer Mineral Mining|3295.0|Minerals and Earths, Ground or Otherwise Treated (grinding, washing, separating, etc. of chemical and fertilizer minerals, nec)|2002_NAICS_to_1987_SIC.xls|1987|2002
114|212399.0|All Other Nonmetallic Mineral Mining|1499.0|Miscellaneous Nonmetallic Minerals, Except Fuels (except bituminous limestone and bituminous sandstone)|2002_NAICS_to_1987_SIC.xls|1987|2002
115|212399.0|All Other Nonmetallic Mineral Mining|3295.0|Minerals and Earths, Ground or Otherwise Treated (grinding, washing, separating, etc. of nonmetallic minerals, nec)|2002_NAICS_to_1987_SIC.xls|1987|2002
116|213111.0|Drilling Oil and Gas Wells|1381.0|Drilling Oil and Gas Wells|2002_NAICS_to_1987_SIC.xls|1987|2002
117|213112.0|Support Activities for Oil and Gas Operations|1382.0|Oil and Gas Field Exploration Services (except geophysical mapping and surveying)|2002_NAICS_to_1987_SIC.xls|1987|2002
118|213112.0|Support Activities for Oil and Gas Operations|1389.0|Oil and Gas Field Services, NEC (except construction of field gathering lines, site preparation and related construction activities performed on a contract or fee basis)|2002_NAICS_to_1987_SIC.xls|1987|2002
119|213113.0|Support Activities for Coal Mining|1241.0|Coal Mining Services (except site preparation and related construction activities on a contract basis)|2002_NAICS_to_1987_SIC.xls|1987|2002
120|213114.0|Support Activities for Metal Mining|1081.0|Metal Mining Services (except site preparation and related activities performed on a contract or fee basis and geophysical surveying and mapping)|2002_NAICS_to_1987_SIC.xls|1987|2002
121|213115.0|Support Activities for Nonmetallic Minerals (except Fuels)|1481.0|Nonmetallic Minerals Services, Except Fuels (except geophysical surveying and mapping and site preparation and related construction activities performed on a contract or fee basis)|2002_NAICS_to_1987_SIC.xls|1987|2002
122|221111.0|Hydroelectric Power Generation|4911.0|Electric Services (hydroelectric power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
123|221111.0|Hydroelectric Power Generation|4931.0|Electric and Other Services Combined (hydroelectric power generation) |2002_NAICS_to_1987_SIC.xls|1987|2002
124|221111.0|Hydroelectric Power Generation|4939.0|Combination Utilities, NEC (hydroelectric power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
125|221112.0|Fossil Fuel Electric Power Generation|4911.0|Electric Services (fossil fuel power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
126|221112.0|Fossil Fuel Electric Power Generation|4931.0|Electric and Other Services Combined (fossil fuel power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
127|221112.0|Fossil Fuel Electric Power Generation|4939.0|Combination Utilities, NEC (fossil fuel power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
128|221113.0|Nuclear Electric Power Generation|4911.0|Electric Services (nuclear electric power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
129|221113.0|Nuclear Electric Power Generation|4931.0|Electric and Other Services Combined (nuclear power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
130|221113.0|Nuclear Electric Power Generation|4939.0|Combination Utilities, NEC (nuclear power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
131|221119.0|Other Electric Power Generation|4911.0|Electric Services (other electric power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
132|221119.0|Other Electric Power Generation|4931.0|Electric and Other Services Combined (other electric power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
133|221119.0|Other Electric Power Generation|4939.0|Combination Utilities, NEC (other electric power generation)|2002_NAICS_to_1987_SIC.xls|1987|2002
134|221121.0|Electric Bulk Power Transmission and Control|4911.0|Electric Services (electric power transmission and control)|2002_NAICS_to_1987_SIC.xls|1987|2002
135|221121.0|Electric Bulk Power Transmission and Control|4931.0|Electric and Other Services Combined (electric power transmission and control)|2002_NAICS_to_1987_SIC.xls|1987|2002
136|221121.0|Electric Bulk Power Transmission and Control|4939.0|Combination Utilities, NEC (electric power transmission and control) |2002_NAICS_to_1987_SIC.xls|1987|2002
137|221122.0|Electric Power Distribution|4911.0|Electric Services (electric power distribution)|2002_NAICS_to_1987_SIC.xls|1987|2002
138|221122.0|Electric Power Distribution|4931.0|Electric and Other Services Combined (electric power distribution)|2002_NAICS_to_1987_SIC.xls|1987|2002
139|221122.0|Electric Power Distribution|4939.0|Combination Utilities, NEC (electric power distribution)|2002_NAICS_to_1987_SIC.xls|1987|2002
140|221210.0|Natural Gas Distribution|4923.0|Natural Gas Transmission and Distribution (distribution)|2002_NAICS_to_1987_SIC.xls|1987|2002
141|221210.0|Natural Gas Distribution|4924.0|Natural Gas Distribution|2002_NAICS_to_1987_SIC.xls|1987|2002
142|221210.0|Natural Gas Distribution|4925.0|Mixed, Manufactured, or Liquefied Petroleum Gas Production and/or Distribution|2002_NAICS_to_1987_SIC.xls|1987|2002
143|221210.0|Natural Gas Distribution|4931.0|Electric and Other Services Combined (natural gas distribution)|2002_NAICS_to_1987_SIC.xls|1987|2002
144|221210.0|Natural Gas Distribution|4932.0|Gas and Other Services Combined (natural gas distribution)|2002_NAICS_to_1987_SIC.xls|1987|2002
145|221210.0|Natural Gas Distribution|4939.0|Combination Utilities, NEC (natural gas distribution)|2002_NAICS_to_1987_SIC.xls|1987|2002
146|221310.0|Water Supply and Irrigation Systems|4941.0|Water Supply|2002_NAICS_to_1987_SIC.xls|1987|2002
147|221310.0|Water Supply and Irrigation Systems|4971.0|Irrigation Systems|2002_NAICS_to_1987_SIC.xls|1987|2002
148|221320.0|Sewage Treatment Facilities|4952.0|Sewerage Systems|2002_NAICS_to_1987_SIC.xls|1987|2002
149|221330.0|Steam and Air-Conditioning Supply|4961.0|Steam and Air-Conditioning Supply|2002_NAICS_to_1987_SIC.xls|1987|2002
150|236115.0|New Single-Family Housing Construction (except Operative Builders)|1521.0|General Contractors--Single Family Houses (except remodeling contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
151|236115.0|New Single-Family Housing Construction (except Operative Builders)|8741.0|Management Services (single-family housing construction management)|2002_NAICS_to_1987_SIC.xls|1987|2002
152|236116.0|New Multifamily Housing Construction (except Operative Builders)|1522.0|General Contractors - Residential Buildings Other Than Single-Family (except remodeling contractors, hotel and motel construction contractors, and dormitory and barrack construction contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
153|236116.0|New Multifamily Housing Construction (except Operative Builders)|8741.0|Management Services (multifamily housing construction management)|2002_NAICS_to_1987_SIC.xls|1987|2002
154|236117.0|New Housing Operative Builders|1531.0|Operative Builders (residential operative builders)|2002_NAICS_to_1987_SIC.xls|1987|2002
155|236118.0|Residential Remodelers|1521.0|General Contractors - Single-Family Houses (remodeling contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
156|236118.0|Residential Remodelers|1522.0|General Contractors - Residential Buildings Other Than Single-Family (remodeling contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
157|236118.0|Residential Remodelers|1531.0|Operative Builders (residential operative remodelers)|2002_NAICS_to_1987_SIC.xls|1987|2002
158|236118.0|Residential Remodelers|8741.0|Management Services (residential remodeling construction management)|2002_NAICS_to_1987_SIC.xls|1987|2002
159|236210.0|Industrial Building Construction|1531.0|Operative Builders (Operative builders of industrial and manufacturing buildings except grain elevators, dry cleaning plants, and manufacturing and industrial warehouses)|2002_NAICS_to_1987_SIC.xls|1987|2002
160|236210.0|Industrial Building Construction|1541.0|General Contractors Industrial Buildings and Warehouses ( except grain elevators; drycleaning plants; and manufacturing, public, and industrial warehouses)|2002_NAICS_to_1987_SIC.xls|1987|2002
161|236210.0|Industrial Building Construction|1629.0|Heavy Construction, NEC (Industrial nonbuilding structures [except petrochemical plants and petroleum refineries])|2002_NAICS_to_1987_SIC.xls|1987|2002
162|236210.0|Industrial Building Construction|8741.0|Management Services (industrial building and nonbuilding structure construction management)|2002_NAICS_to_1987_SIC.xls|1987|2002
163|236220.0|Commercial and Institutional Building Construction|1522.0|General Contractors - Residential Buildings Other Than Single-Family (dormitory, barrack, hotel, and motel construction contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
164|236220.0|Commercial and Institutional Building Construction|1531.0|Operative Builders (grain elevator, dry cleaning plant, and manufacturing and industrial warehouse operative builders)|2002_NAICS_to_1987_SIC.xls|1987|2002
165|236220.0|Commercial and Institutional Building Construction|1541.0|General Contractors - Industrial Buildings and Warehouses (general contractors of grain elevators; dry cleaning plants; and manufacturing, industrial, and public warehouses)|2002_NAICS_to_1987_SIC.xls|1987|2002
166|236220.0|Commercial and Institutional Building Construction|1542.0|General Contractors - Nonresidential Buildings, Other than Industrial Buildings and Warehouses|2002_NAICS_to_1987_SIC.xls|1987|2002
167|236220.0|Commercial and Institutional Building Construction|1799.0|Special Trade Contractors, NEC (indoor swimming pool construction contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
168|236220.0|Commercial and Institutional Building Construction|8741.0|Management Services (commercial and institutional building construction management)|2002_NAICS_to_1987_SIC.xls|1987|2002
169|237110.0|Water and Sewer Line and Related Structures Construction|1623.0|Water, Sewer, Pipeline, and Communications and Power Line Construction (water and sewer pipelines and related construction)|2002_NAICS_to_1987_SIC.xls|1987|2002
170|237110.0|Water and Sewer Line and Related Structures Construction|1629.0|Heavy Construction NEC (irrigation systems, sewage treatment plants, and water treatment plants)|2002_NAICS_to_1987_SIC.xls|1987|2002
171|237110.0|Water and Sewer Line and Related Structures Construction|1781.0|Water Well Drilling|2002_NAICS_to_1987_SIC.xls|1987|2002
172|237110.0|Water and Sewer Line and Related Structures Construction|8741.0|Management Services (construction management of water, sewer, and related structure construction projects)|2002_NAICS_to_1987_SIC.xls|1987|2002
173|237120.0|Oil and Gas Pipeline and Related Structures Construction|1389.0|Oil and Gas Field Services, NEC (construction of field gathering lines on a contract or fee basis)|2002_NAICS_to_1987_SIC.xls|1987|2002
174|237120.0|Oil and Gas Pipeline and Related Structures Construction|1623.0|Water, Sewer, Pipeline, and Communications and Power Line Construction (gas and oil pipelines, mains, and pumping stations)|2002_NAICS_to_1987_SIC.xls|1987|2002
175|237120.0|Oil and Gas Pipeline and Related Structures Construction|1629.0|Heavy Construction, NEC (petrochemical plants and refineries)|2002_NAICS_to_1987_SIC.xls|1987|2002
176|237120.0|Oil and Gas Pipeline and Related Structures Construction|8741.0|Management Services (construction management of oil and gas pipelines and related structure  construction projects)|2002_NAICS_to_1987_SIC.xls|1987|2002
177|237130.0|Power and Communication Line and Related Structures Construction|1623.0|Water, Sewer, Pipeline, and Communications and Power Line Construction (power and communications transmission lines)|2002_NAICS_to_1987_SIC.xls|1987|2002
178|237130.0|Power and Communication Line and Related Structures Construction|1629.0|Heavy Construction, NEC (power generation plants [except hydroelectric dams], transmission stations, and distribution stations)|2002_NAICS_to_1987_SIC.xls|1987|2002
179|237130.0|Power and Communication Line and Related Structures Construction|8741.0|Management Services (construction management of power generation [except hydroelectric] facilities, and transmission and distribution station construction projects)|2002_NAICS_to_1987_SIC.xls|1987|2002
180|237210.0|Land Subdivision|6552.0|Land Subdividers and Developers, Except Cemeteries|2002_NAICS_to_1987_SIC.xls|1987|2002
181|237310.0|Highway, Street, and Bridge Construction|1611.0|Highway and Street Construction, Except Elevated Highways|2002_NAICS_to_1987_SIC.xls|1987|2002
182|237310.0|Highway, Street, and Bridge Construction|1622.0|Bridge, Tunnel, and Elevated Highway Construction (bridge and elevated highway construction) |2002_NAICS_to_1987_SIC.xls|1987|2002
183|237310.0|Highway, Street, and Bridge Construction|1721.0|Painting and Paper Hanging (traffic lane painting)|2002_NAICS_to_1987_SIC.xls|1987|2002
184|237310.0|Highway, Street, and Bridge Construction|8741.0|Management Services (highway, street, and bridge construction management)|2002_NAICS_to_1987_SIC.xls|1987|2002
185|237990.0|Other Heavy and Civil Engineering Construction|1622.0|Bridge, Tunnel, and Elevated Highway Construction (tunnel construction)|2002_NAICS_to_1987_SIC.xls|1987|2002
186|237990.0|Other Heavy and Civil Engineering Construction|1629.0|Heavy Construction, NEC (except industrial nonbuilding structures, irrigation systems, sewage and water treatment plants, petrochemical plants and refineries, power generation plants [except hydroelectric dams] transmission and distribution stations, right-of-way clearing, line slashing, blasting, and trenching)|2002_NAICS_to_1987_SIC.xls|1987|2002
187|237990.0|Other Heavy and Civil Engineering Construction|1799.0|Special Trade Contractors, NEC (anchored earth retention contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
188|237990.0|Other Heavy and Civil Engineering Construction|8741.0|Management Services (construction management for other heavy and civil engineering construction) |2002_NAICS_to_1987_SIC.xls|1987|2002
189|238110.0|Poured Concrete Foundation and Structure Contractors|1771.0|Concrete Work (concrete work except stucco work and asphalt, brick, and paving)|2002_NAICS_to_1987_SIC.xls|1987|2002
190|238120.0|Structural Steel and Precast Concrete Contractors|1791.0|Structural Steel Erection (structural steel work)|2002_NAICS_to_1987_SIC.xls|1987|2002
191|238130.0|Framing Contractors|1751.0|Carpentry Work (framing carpentry)|2002_NAICS_to_1987_SIC.xls|1987|2002
192|238140.0|Masonry Contractors|1741.0|Masonry, Stone Setting, and Other Stone Work|2002_NAICS_to_1987_SIC.xls|1987|2002
193|238140.0|Masonry Contractors|1771.0|Concrete Work (stucco work)|2002_NAICS_to_1987_SIC.xls|1987|2002
194|238150.0|Glass and Glazing Contractors|1793.0|Glass and Glazing Work|2002_NAICS_to_1987_SIC.xls|1987|2002
195|238150.0|Glass and Glazing Contractors|1799.0|Special Trade Contractors, NEC (glass tinting work)|2002_NAICS_to_1987_SIC.xls|1987|2002
196|238160.0|Roofing Contractors|1761.0|Roofing, Siding, and Sheet Metal Work (roofing contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
197|238170.0|Siding Contractors|1761.0|Roofing, Siding, and Sheet Metal Work (siding contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
198|238190.0|Other Foundation, Structure, and Building Exterior Contractors|1791.0|Structural Steel Erection (curtain wall installation and metal furring installation)|2002_NAICS_to_1987_SIC.xls|1987|2002
199|238190.0|Other Foundation, Structure, and Building Exterior Contractors|1799.0|Special Trade Contractors, NEC (forming contractors and ornamental metal work contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
200|238210.0|Electrical Contractors|1711.0|Plumbing, Heating, and Air-Conditioning (environmental control installation contractors)|2002_NAICS_to_1987_SIC.xls|1987|2002
201|238210.0|Electrical Contractors|1731.0|Electrical Work (electrical work except burglar and fire alarm installation)|2002_NAICS_to_1987_SIC.xls|1987|2002
202|238220.0|Plumbing, Heating, and Air-Conditioning Contractors|1711.0|Plumbing, Heating, and Air-Conditioning (except environmental controls installation; and septic tank, cesspool, and dry well construction)|2002_NAICS_to_1987_SIC.xls|1987|2002
203|238220.0|Plumbing, Heating, and Air-Conditioning Contractors|1791.0|Structural Steel Erection (cooling tower installation)|2002_NAICS_to_1987_SIC.xls|1987|2002
